date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-24,74.7356,75.7028,74.6314,75.3642,72364950,10337850,0.328571,0.438,75.2256,"Feb 24, 14",0.0451297255993976
2014-02-25,75.6256,75.6521,74.4285,74.5799,58247350,8321050,-0.784285,-1.041,74.963,"Feb 25, 14",0.03425327174216022
2014-02-26,74.8014,74.9999,73.6571,73.9071,69131286,9875898,-0.672856,-0.902,74.1167,"Feb 26, 14",0.024923068815793724
2014-02-27,73.8771,75.5399,73.7214,75.3814,75557321,10793903,1.4743,1.995,74.9045,"Feb 27, 14",0.045368250406670974
2014-02-28,75.5828,76.1071,74.5885,75.1771,93074653,13296379,-0.204286,-0.271,75.3522,"Feb 28, 14",0.04253507493423233
2014-03-03,74.7742,75.8071,74.6871,75.3942,59667923,8523989,0.217143,0.289,75.2043,"Mar 3, 14",0.04554575723999065
2014-03-04,75.8571,76.0914,75.3956,75.8914,64884834,9269262,0.497142,0.659,75.8101,"Mar 4, 14",0.052440788296752715
2014-03-05,75.8456,76.3928,75.5899,76.0514,50065519,7152217,0.16,0.211,78.2511,"Mar 5, 14",0.054659623713248874
2014-03-06,76.1128,76.3485,75.4428,75.8214,46423111,6631873,-0.23,-0.302,75.8923,"Mar 6, 14",0.05147004780203552
2014-03-07,75.8699,75.9971,75.1499,75.7771,55415241,7916463,-0.044286,-0.058,75.582,"Mar 7, 14",0.050855707746093236
2014-03-10,75.4799,76.1899,75.4769,75.8456,44691430,6384490,0.068571,0.09,75.9098,"Mar 10, 14",0.05180564665878067
2014-03-11,76.4928,76.9628,76.0842,76.5842,70198849,10028407,0.738571,0.974,76.6702,"Mar 11, 14",0.06204834565018118
2014-03-12,76.3585,76.7642,75.9999,76.6585,50195460,7170780,0.074286,0.097,76.4544,"Mar 12, 14",0.06307871734671672
2014-03-13,76.7771,77.0942,75.5942,75.8071,64435609,9205087,-0.851428,-1.111,76.2531,"Mar 13, 14",0.05127173938668629
2014-03-14,75.5414,75.8414,74.7142,74.9556,59299492,8471356,-0.851428,-1.123,75.0936,"Mar 14, 14",0.0394633746545205
2014-03-17,75.3856,75.7099,75.1214,75.2485,49886074,7126582,0.292857,0.391,75.4373,"Mar 17, 14",0.04352523023884392
2014-03-18,75.1285,75.9956,75.0285,75.9142,52411863,7487409,0.665714,0.885,75.7013,"Mar 18, 14",0.05275697234360328
2014-03-19,76.0371,76.6056,75.5714,75.8942,56188958,8026994,-0.02,-0.026,74.9027,"Mar 19, 14",0.05247961791654131
2014-03-20,75.6985,76.0956,75.3356,75.5285,52099537,7442791,-0.365714,-0.482,75.7791,"Mar 20, 14",0.04740819221771211
2014-03-21,75.9899,76.2499,75.1899,76.1242,93612169,13373167,0.595714,0.789,62.3679,"Mar 21, 14",0.05566919382775466
2014-03-24,76.9171,77.2142,76.4371,77.0271,88924871,12703553,0.902856,1.186,76.9116,"Mar 24, 14",0.06819035943746987
2014-03-25,77.3571,77.9642,77.0842,77.8556,70573356,10081908,0.828571,1.076,80.1817,"Mar 25, 14",0.07967976657851418
2014-03-26,78.0742,78.4285,76.9799,77.1114,74942224,10706032,-0.744285,-0.956,77.7095,"Mar 26, 14",0.06935940834753629
2014-03-27,77.1449,77.3571,76.4457,76.7799,55507676,7929668,-0.331428,-0.43,76.2789,"Mar 27, 14",0.06476225871898314
2014-03-28,76.9028,76.9913,76.3214,76.6942,50141063,7163009,-0.085714,-0.112,76.7078,"Mar 28, 14",0.06357379499902231
2014-03-31,77.0328,77.2585,76.5614,76.6771,42167188,6023884,-0.017143,-0.022,76.8134,"Mar 31, 14",0.0633366569638843
2014-04-01,76.8228,77.4099,76.6814,77.3785,50189685,7169955,0.701428,0.915,77.0449,"Apr 1, 14",0.07306347672094965
2014-04-02,77.4828,77.6399,77.1799,77.5071,44792195,6398885,0.128571,0.166,77.4095,"Apr 2, 14",0.07484686568695835
2014-04-03,77.3414,77.4999,76.8056,76.9699,40648111,5806873,-0.537142,-0.693,77.1442,"Apr 3, 14",0.06739712577607235
2014-04-04,77.1156,77.1428,75.7971,75.9742,68812485,9830355,-0.995713,-1.294,76.248,"Apr 4, 14",0.05358903562478939
2014-04-07,75.4314,75.8428,74.5556,74.7814,72462530,10351790,-1.1929,-1.57,75.048,"Apr 7, 14",0.03704761759481027
2014-04-08,75.0271,75.1599,74.0999,74.7771,60971883,8710269,-0.004286,-0.006,74.7053,"Apr 8, 14",0.036987986392991924
2014-04-09,74.6628,75.7842,74.5742,75.7599,51542722,7363246,0.982856,1.314,75.2797,"Apr 9, 14",0.05061718293881985
2014-04-10,75.8114,76.0342,74.7385,74.7828,59912818,8558974,-0.977142,-1.29,75.2846,"Apr 10, 14",0.037067032404704464
2014-04-11,74.1428,74.6899,73.8771,74.2299,67975012,9710716,-0.552857,-0.739,74.271,"Apr 11, 14",0.029399569268574836
2014-04-14,74.5571,74.5942,73.8871,74.5256,51445177,7349311,0.295714,0.398,74.2505,"Apr 14, 14",0.03350025447268685
2014-04-15,74.3242,74.5199,73.0471,73.9942,66622577,9517511,-0.531442,-0.713,73.7681,"Apr 15, 14",0.026130947345648938
2014-04-16,74.0071,74.4414,73.4478,74.1442,53732994,7676142,0.150014,0.203,74.7267,"Apr 16, 14",0.028211105548614016
2014-04-17,74.2856,75.3942,74.1714,74.9914,71106721,10158103,0.847142,1.143,74.8784,"Apr 17, 14",0.03995983907896146
2014-04-21,75.0485,76.0199,74.8514,75.8814,45668931,6524133,0.889999,1.187,75.6146,"Apr 21, 14",0.05230211108322163
2014-04-22,75.4728,75.9751,75.2144,75.9569,50664453,7237779,0.075571,0.1,75.7046,"Apr 22, 14",0.05334912404538085
2014-04-23,75.5799,75.8756,74.9214,74.9642,98735259,14105037,-0.992713,-1.307,77.152,"Apr 23, 14",0.03958263705815719
2014-04-24,81.1728,81.4285,80.1042,81.1099,189978082,27139726,6.1457,8.198,80.912,"Apr 24, 14",0.12480949217791178
2014-04-25,80.6471,81.7128,80.5656,81.7056,97568814,13938402,0.595714,0.734,81.2084,"Apr 25, 14",0.13307049378795432
2014-04-28,81.8285,85.1071,81.7928,84.8699,167371680,23910240,3.1643,3.873,83.8702,"Apr 28, 14",0.17695212446557276
2014-04-29,84.8199,85.1399,84.2156,84.6185,84344673,12049239,-0.251428,-0.296,85.867,"Apr 29, 14",0.17346577931740303
2014-04-30,84.6628,85.6328,84.2571,84.2985,114220883,16317269,-0.32,-0.378,84.8733,"Apr 30, 14",0.16902810848441072
2014-05-01,84.5713,84.9713,83.7656,84.4971,61052418,8721774,0.198571,0.236,84.6472,"May 1, 14",0.17178223794513664
2014-05-02,84.6199,84.8856,84.2442,84.6542,47878572,6839796,0.157143,0.186,84.6247,"May 2, 14",0.17396085696970884
2014-05-05,84.3056,85.8571,84.2856,85.8513,71766758,10252394,1.1971,1.414,85.3225,"May 5, 14",0.19056190620150631
2014-05-06,85.9713,86.3442,84.9156,84.9156,93641373,13377339,-0.935713,-1.09,85.966,"May 6, 14",0.17758587933140946
2014-05-07,85.0356,85.3271,83.9613,84.6185,70715988,10102284,-0.297143,-0.35,84.5499,"May 7, 14",0.17346577931740303
2014-05-08,84.0356,84.9156,83.7713,83.9985,57574363,8224909,-0.619999,-0.733,84.5175,"May 8, 14",0.16486779207848037
2014-05-09,83.5056,83.7499,82.9042,83.6488,72899498,10414214,-0.349643,-0.416,83.2767,"May 9, 14",0.16001824992130068
2014-05-12,83.9271,84.8085,83.9142,84.6899,53324677,7617811,1.0411,1.245,84.4517,"May 12, 14",0.17445593462201445
2014-05-13,84.5713,84.9342,84.3856,84.8228,39934594,5704942,0.132857,0.157,84.8696,"May 13, 14",0.1762989547898417
2014-05-14,84.6328,85.3428,84.5342,84.8385,41600846,5942978,0.015714,0.019,85.0942,"May 14, 14",0.17651667801508533
2014-05-15,84.9571,85.2285,84.0056,84.1171,57711731,8244533,-0.721428,-0.85,84.5015,"May 15, 14",0.166512503830958
2014-05-16,84.0899,85.3613,83.6285,85.3585,69091834,9870262,1.2414,1.476,84.4592,"May 16, 14",0.18372789311869814
2014-05-19,85.4071,86.7613,85.3328,86.3699,79439024,11348432,1.0114,1.185,86.3623,"May 19, 14",0.19775370649522472
2014-05-20,86.3585,86.6285,85.8185,86.3871,58708986,8386998,0.017143,0.02,86.3521,"May 20, 14",0.1979922313024981
2014-05-21,86.2613,86.6713,86.0085,86.6156,49249914,7035702,0.228571,0.265,86.5776,"May 21, 14",0.2011610056316817
2014-05-22,86.6571,87.1213,86.2999,86.7528,50218945,7174135,0.137143,0.158,86.7007,"May 22, 14",0.2030636570013271
2014-05-23,86.7499,87.8184,86.6385,87.7328,58052491,8293213,0.979999,1.13,87.607,"May 23, 14",0.21665402392736646
2014-05-27,87.9828,89.4085,87.9471,89.3756,87216605,12459515,1.6429,1.873,88.8593,"May 27, 14",0.23943591656624139
2014-05-28,89.4313,89.9756,89.1113,89.1442,78921885,11274555,-0.231428,-0.259,89.509,"May 28, 14",0.23622692584513363
2014-05-29,89.6928,90.9813,89.6813,90.7685,94118633,13445519,1.6243,1.822,90.2549,"May 29, 14",0.2587522656389762
2014-05-30,91.1399,92.0242,89.8428,90.4285,141005137,20143591,-0.34,-0.375,91.0757,"May 30, 14",0.25403724037892167
2014-06-02,90.5656,90.6899,88.9285,89.8071,92337903,13191129,-0.621428,-0.687,89.8936,"Jun 2, 14",0.2454198383301046
2014-06-03,89.7799,91.2485,89.7499,91.0771,73231620,10461660,1.27,1.414,90.7765,"Jun 3, 14",0.2630318444485432
2014-06-04,91.0628,92.5556,90.8728,92.1171,83870521,11981503,1.04,1.142,91.9437,"Jun 4, 14",0.27745427465576844
2014-06-05,92.3142,92.767,91.8013,92.4785,75951141,10850163,0.361428,0.392,92.2312,"Jun 5, 14",0.28246606915277933
2014-06-06,92.8428,93.037,92.0671,92.2242,87620911,12517273,-0.254285,-0.275,92.5324,"Jun 6, 14",0.27893950761268566
2014-06-09,92.7,93.88,91.75,93.7,75414804,75414804,1.4758,1.6,93.1026,"Jun 9, 14",0.29940549078559264
2014-06-10,94.73,95.05,93.57,94.25,62777042,62777042,0.55,0.587,94.2458,"Jun 10, 14",0.3070327375297983
2014-06-11,94.13,94.76,93.47,93.86,45681114,45681114,-0.39,-0.414,94.1663,"Jun 11, 14",0.30162432620208884
2014-06-12,94.04,94.12,91.9,92.29,54748791,54748791,-1.57,-1.673,92.7022,"Jun 12, 14",0.27985200367771984
2014-06-13,92.2,92.44,90.88,91.28,54525280,54525280,-1.01,-1.094,91.5664,"Jun 13, 14",0.26584560511108746
2014-06-16,91.51,92.75,91.45,92.2,35561270,35561270,0.92,1.008,92.1028,"Jun 16, 14",0.2786039087559407
2014-06-17,92.31,92.7,91.8,92.08,29726347,29726347,-0.12,-0.13,92.2064,"Jun 17, 14",0.27693978219356846
2014-06-18,92.27,92.29,91.35,92.18,33514108,33514108,0.1,0.109,91.8499,"Jun 18, 14",0.2783265543288787
2014-06-19,92.29,92.3,91.3389,91.86,35527686,35527686,-0.32,-0.347,91.8279,"Jun 19, 14",0.2738888834958862
2014-06-20,91.85,92.55,90.9,90.91,100898066,100898066,-0.95,-1.034,91.5687,"Jun 20, 14",0.26071454821043993
2014-06-23,91.32,91.62,90.6,90.83,43694391,43694391,-0.08,-0.088,90.9336,"Jun 23, 14",0.25960513050219186
2014-06-24,90.75,91.74,90.19,90.28,39036087,39036087,-0.55,-0.606,91.0927,"Jun 24, 14",0.25197788375798613
2014-06-25,90.21,90.7,89.65,90.36,36868541,36868541,0.08,0.089,90.2893,"Jun 25, 14",0.25308730146623426
2014-06-26,90.37,91.05,89.8,90.9,32629359,32629359,0.54,0.598,90.3134,"Jun 26, 14",0.26057587099690904
2014-06-27,90.82,92,90.77,91.98,64028803,64028803,1.08,1.188,99.7536,"Jun 27, 14",0.27555301005825844
2014-06-30,92.1,93.725,92.09,92.93,49589028,49589028,0.95,1.033,93.0541,"Jun 30, 14",0.2887273453437047
2014-07-01,93.52,94.07,93.13,93.52,38223477,38223477,0.59,0.635,94.1682,"Jul 1, 14",0.2969093009420343
2014-07-02,93.865,94.06,93.09,93.48,28465073,28465073,-0.04,-0.043,93.6037,"Jul 2, 14",0.2963545920879104
2014-07-03,93.67,94.1,93.2,94.03,22891753,22891753,0.55,0.588,93.7053,"Jul 3, 14",0.30398183883211605
2014-07-07,94.14,95.99,94.1,95.968,56467939,56467939,1.938,2.061,95.3038,"Jul 7, 14",0.33085748281442645
2014-07-08,96.27,96.8,93.92,95.35,65221678,65221678,-0.618,-0.644,96.3422,"Jul 8, 14",0.3222872310182097
2014-07-09,95.44,95.95,94.76,95.39,36436440,36436440,0.04,0.042,95.4876,"Jul 9, 14",0.32284193987233384
2014-07-10,93.76,95.55,93.52,95.035,39685552,39685552,-0.355,-0.372,94.6958,"Jul 10, 14",0.3179188987919828
2014-07-11,95.36,95.89,94.8625,95.22,34018228,34018228,0.185,0.195,95.2834,"Jul 11, 14",0.3204844272423066
2014-07-14,95.86,96.89,95.65,96.45,42810155,42810155,1.23,1.292,96.4916,"Jul 14, 14",0.33754172450662123
2014-07-15,96.8,96.85,95.03,95.32,45696176,45696176,-1.13,-1.172,95.7562,"Jul 15, 14",0.32187119937761666
2014-07-16,96.97,97.1,94.74,94.78,53502415,53502415,-0.54,-0.567,96.1202,"Jul 16, 14",0.31438262984694204
2014-07-17,95.03,95.279,92.57,93.0899,57298243,57298243,-1.6901,-1.783,93.7911,"Jul 17, 14",0.2909447939880655
2014-07-18,93.62,94.74,93.02,94.43,49987593,49987593,1.3401,1.44,94.0092,"Jul 18, 14",0.3095289273733567
2014-07-21,94.99,95,93.72,93.939,39079002,39079002,-0.491,-0.52,94.1297,"Jul 21, 14",0.3027198761889837
2014-07-22,94.68,94.89,94.12,94.72,55196597,55196597,0.781,0.831,94.4448,"Jul 22, 14",0.3135505665657559
2014-07-23,95.42,97.88,95.17,97.19,92917719,92917719,2.47,2.608,97.0294,"Jul 23, 14",0.34780383830791617
2014-07-24,97.035,97.32,96.42,97.03,45728843,45728843,-0.16,-0.165,96.8979,"Jul 24, 14",0.34558500289141997
2014-07-25,96.85,97.84,96.64,97.671,43469117,43469117,0.641,0.661,97.3475,"Jul 25, 14",0.354474212278758
2014-07-28,97.82,99.24,97.55,99.02,55317689,55317689,1.349,1.381,98.473,"Jul 28, 14",0.3731817683840915
2014-07-29,99.33,99.44,98.25,98.38,43143095,43143095,-0.64,-0.646,98.6834,"Jul 29, 14",0.3643064267181067
2014-07-30,98.44,98.7,97.67,98.15,33010001,33010001,-0.23,-0.234,98.2588,"Jul 30, 14",0.36111685080689354
2014-07-31,97.16,97.45,95.33,95.6,56842647,56842647,-2.55,-2.598,96.1374,"Jul 31, 14",0.32575416135648505
2014-08-01,94.9,96.62,94.81,96.13,48511286,48511286,0.53,0.554,95.8404,"Aug 1, 14",0.3331040536736287
2014-08-04,96.37,96.58,95.17,95.59,39958144,39958144,-0.54,-0.562,95.7757,"Aug 4, 14",0.32561548414295416
2014-08-05,95.36,95.68,94.36,95.12,55932663,55932663,-0.47,-0.492,94.9835,"Aug 5, 14",0.31909765510699656
2014-08-06,94.75,95.48,94.71,94.96,38558342,38558342,-0.16,-0.168,95.0703,"Aug 6, 14",0.3168788196905002
2014-08-07,94.93,95.95,94.1,94.48,46711179,46711179,-0.48,-0.505,95.067,"Aug 7, 14",0.3102223134410117
2014-08-08,94.26,94.82,93.28,94.74,41865193,41865193,0.26,0.275,94.1905,"Aug 8, 14",0.3138279209928179
2014-08-11,95.27,96.08,94.8355,95.99,36584844,36584844,1.25,1.319,95.7544,"Aug 11, 14",0.3311625726841945
2014-08-12,96.04,96.88,95.61,95.97,33795352,33795352,-0.02,-0.021,96.2327,"Aug 12, 14",0.3308852182571326
2014-08-13,96.15,97.24,96.04,97.24,31866088,31866088,1.27,1.323,96.8045,"Aug 13, 14",0.3484972243755712
2014-08-14,97.33,97.57,96.8,97.5,28115566,28115566,0.26,0.267,97.3346,"Aug 14, 14",0.35210283192737757
2014-08-15,97.9,98.19,96.86,97.98,48951331,48951331,0.48,0.492,97.6612,"Aug 15, 14",0.3587593381768663
2014-08-18,98.49,99.37,97.98,99.16,47572413,47572413,1.18,1.204,98.9356,"Aug 18, 14",0.3751232493735257
2014-08-19,99.41,100.68,99.32,100.53,69399270,69399270,1.37,1.382,100.1256,"Aug 19, 14",0.39412202762727455
2014-08-20,100.44,101.09,99.95,100.57,52699192,52699192,0.04,0.04,100.6179,"Aug 20, 14",0.3946767364813985
2014-08-21,100.57,100.94,100.11,100.58,33478198,33478198,0.01,0.01,100.5519,"Aug 21, 14",0.3948154136949296
2014-08-22,100.29,101.47,100.19,101.32,44183834,44183834,0.74,0.736,101.0763,"Aug 22, 14",0.4050775274962245
2014-08-25,101.79,102.17,101.28,101.54,40270173,40270173,0.22,0.217,101.7716,"Aug 25, 14",0.408128426193907
2014-08-26,101.42,101.5,100.86,100.889,33151984,33151984,-0.651,-0.641,101.1234,"Aug 26, 14",0.3991005395930379
2014-08-27,101.02,102.57,100.7,102.13,52369011,52369011,1.241,1.23,101.7417,"Aug 27, 14",0.41631038179223656
2014-08-28,101.59,102.78,101.56,102.25,68459801,68459801,0.12,0.117,102.3557,"Aug 28, 14",0.4179745083546088
2014-08-29,102.86,102.9,102.2,102.5,44595247,44595247,0.25,0.244,102.5108,"Aug 29, 14",0.42144143869288414
2014-09-02,103.06,103.74,102.72,103.3,53564262,53564262,0.8,0.78,103.3016,"Sep 2, 14",0.43253561577536515
2014-09-03,103.1,103.2,98.58,98.94,125420521,125420521,-4.36,-4.221,99.9936,"Sep 3, 14",0.37207235067584343
2014-09-04,98.85,100.09,97.79,98.12,85718221,85718221,-0.82,-0.829,99.0003,"Sep 4, 14",0.3607008191663005
2014-09-05,98.8,99.39,98.31,98.97,58457035,58457035,0.85,0.866,98.8568,"Sep 5, 14",0.3724883823164365
2014-09-08,99.3,99.31,98.05,98.36,46356742,46356742,-0.61,-0.616,98.6291,"Sep 8, 14",0.3640290722910447
2014-09-09,99.08,103.08,96.14,97.99,189846255,189846255,-0.37,-0.376,99.7519,"Sep 9, 14",0.3588980153903972
2014-09-10,98.01,101.11,97.76,101,100869587,100869587,3.01,3.072,99.5839,"Sep 10, 14",0.40063985666323215
2014-09-11,100.41,101.44,99.62,101.43,62399743,62399743,0.43,0.426,100.4459,"Sep 11, 14",0.4066029768450658
2014-09-12,101.21,102.19,101.08,101.66,64096903,64096903,0.23,0.227,101.6838,"Sep 12, 14",0.40979255275627896
2014-09-15,102.81,103.05,101.44,101.63,61316516,61316516,-0.03,-0.03,102.12,"Sep 15, 14",0.40937652111568595
2014-09-16,99.8,101.26,98.89,100.86,66908133,66908133,-0.77,-0.758,100.2172,"Sep 16, 14",0.39869837567379796
2014-09-17,101.27,101.8,100.5922,101.58,60926498,60926498,0.72,0.714,101.3172,"Sep 17, 14",0.4086831350480309
2014-09-18,101.93,102.35,101.56,101.79,37299435,37299435,0.21,0.207,101.978,"Sep 18, 14",0.41159535653218227
2014-09-19,102.29,102.35,100.88,100.96,70902406,70902406,-0.83,-0.815,101.7448,"Sep 19, 14",0.40008514780910803
2014-09-22,101.8,102.14,100.58,101.06,52788426,52788426,0.1,0.099,101.1603,"Sep 22, 14",0.4014719199444183
2014-09-23,100.6,102.94,100.54,102.64,63402196,63402196,1.58,1.563,102.2951,"Sep 23, 14",0.42338291968231834
2014-09-24,102.16,102.85,101.2,101.75,60171828,60171828,-0.89,-0.867,101.8553,"Sep 24, 14",0.41104064767805815
2014-09-25,100.51,100.71,97.72,97.87,100091990,100091990,-3.88,-3.813,98.7511,"Sep 25, 14",0.35723388882802515
2014-09-26,98.53,100.75,98.4,100.75,62370501,62370501,2.88,2.943,99.9043,"Sep 26, 14",0.3971729263249568
2014-09-29,98.65,100.435,98.63,100.11,49766312,49766312,-0.64,-0.635,99.8529,"Sep 29, 14",0.388297584658972
2014-09-30,100.81,101.54,100.53,100.75,55264139,55264139,0.64,0.639,101.0153,"Sep 30, 14",0.3971729263249568
2014-10-01,100.59,100.69,98.7,99.18,51491286,51491286,-1.57,-1.558,99.5493,"Oct 1, 14",0.3754006038005879
2014-10-02,99.27,100.22,98.04,99.9,47757828,47757828,0.72,0.726,99.2757,"Oct 2, 14",0.3853853631748208
2014-10-03,99.44,100.21,99.04,99.62,43469585,43469585,-0.28,-0.28,99.7308,"Oct 3, 14",0.3815024011959524
2014-10-06,99.95,100.65,99.42,99.62,37051182,37051182,0,0,99.9819,"Oct 6, 14",0.3815024011959524
2014-10-07,99.43,100.12,98.73,98.75,42094183,42094183,-0.87,-0.873,99.48,"Oct 7, 14",0.3694374836187542
2014-10-08,98.76,101.11,98.31,100.8,57404674,57404674,2.05,2.076,99.8566,"Oct 8, 14",0.3978663123926119
2014-10-09,101.54,102.38,100.61,101.02,77376525,77376525,0.22,0.218,101.471,"Oct 9, 14",0.40091721109029416
2014-10-10,100.69,102.03,100.3,100.73,66331592,66331592,-0.29,-0.287,101.3309,"Oct 10, 14",0.39689557189789487
2014-10-13,101.33,101.78,99.81,99.81,53583368,53583368,-0.92,-0.913,100.7977,"Oct 13, 14",0.3841372682530416
2014-10-14,100.39,100.52,98.57,98.75,63688562,63688562,-1.06,-1.062,99.5169,"Oct 14, 14",0.3694374836187542
2014-10-15,97.97,99.15,95.18,97.54,100933600,100933600,-1.21,-1.225,97.3113,"Oct 15, 14",0.35265754078150174
2014-10-16,95.55,97.72,95.41,96.26,72154523,72154523,-1.28,-1.312,96.4802,"Oct 16, 14",0.334906857449532
2014-10-17,97.5,99,96.81,97.67,68179688,68179688,1.41,1.465,97.8987,"Oct 17, 14",0.3544603445574048
2014-10-20,98.315,99.96,98.22,99.76,77517279,77517279,2.09,2.14,99.3533,"Oct 20, 14",0.3834438821853866
2014-10-21,103.02,103.02,101.27,102.47,94623904,94623904,2.71,2.717,102.1762,"Oct 21, 14",0.4210254070522911
2014-10-22,102.84,104.11,102.6,102.99,68263146,68263146,0.52,0.507,103.3595,"Oct 22, 14",0.4282366221559037
2014-10-23,104.08,105.051,103.63,104.83,71074674,71074674,1.84,1.787,104.7088,"Oct 23, 14",0.45375322944561014
2014-10-24,105.18,105.49,104.53,105.22,47053916,47053916,0.39,0.372,104.9945,"Oct 24, 14",0.45916164077331967
2014-10-27,104.85,105.48,104.7,105.11,34187701,34187701,-0.11,-0.105,105.1489,"Oct 27, 14",0.45763619142447853
2014-10-28,105.4,106.74,105.35,106.74,48060949,48060949,1.63,1.551,106.3428,"Oct 28, 14",0.4802405772300336
2014-10-29,106.65,107.37,106.36,107.34,52687879,52687879,0.6,0.562,107.0473,"Oct 29, 14",0.4885612100418945
2014-10-30,106.959,107.35,105.9,106.98,40654793,40654793,-0.36,-0.335,106.7738,"Oct 30, 14",0.48356883035477805
2014-10-31,108.01,108.04,107.21,108,44639285,44639285,1.02,0.953,107.7174,"Oct 31, 14",0.4977139061349413
2014-11-03,108.22,110.3,108.01,109.4,52282550,52282550,1.4,1.296,109.3248,"Nov 3, 14",0.5171287160292832
2014-11-04,109.36,109.49,107.72,108.6,41574365,41574365,-0.8,-0.731,108.6819,"Nov 4, 14",0.5060345389468021
2014-11-05,109.1,109.3,108.125,108.86,37435905,37435905,0.26,0.239,108.8104,"Nov 5, 14",0.5096401464986084
2014-11-06,108.6,108.79,107.8,108.7,34968457,34968457,-0.16,-0.147,108.398,"Nov 6, 14",0.5074213110821123
2014-11-07,108.75,109.32,108.55,109.01,33691535,33691535,0.31,0.285,108.9357,"Nov 7, 14",0.5117203047015737
2014-11-10,109.02,109.33,108.67,108.83,27195547,27195547,-0.18,-0.165,109.0121,"Nov 10, 14",0.5092241148580154
2014-11-11,108.7,109.75,108.4,109.7,27442252,27442252,0.87,0.799,109.0375,"Nov 11, 14",0.5212890324352136
2014-11-12,109.38,111.43,109.37,111.25,46942431,46942431,1.55,1.413,110.7508,"Nov 12, 14",0.5427840005325206
2014-11-13,111.8,113.45,111.6,112.82,59522855,59522855,1.57,1.411,112.7655,"Nov 13, 14",0.5645563230568895
2014-11-14,113.15,114.19,113.05,114.18,44063595,44063595,1.36,1.205,113.7738,"Nov 14, 14",0.5834164240971075
2014-11-17,114.27,117.28,113.3,113.99,46746712,46746712,-0.19,-0.166,114.2292,"Nov 17, 14",0.5807815570400181
2014-11-18,113.94,115.69,113.89,115.47,44223978,44223978,1.48,1.298,115.0128,"Nov 18, 14",0.6013057846426081
2014-11-19,115.44,115.74,113.8,114.67,41869160,41869160,-0.8,-0.693,114.6826,"Nov 19, 14",0.590211607560127
2014-11-20,114.91,116.86,114.85,116.31,43395537,43395537,1.64,1.43,116.2226,"Nov 20, 14",0.6129546705792133
2014-11-21,117.51,117.57,116.03,116.47,57179298,57179298,0.16,0.138,116.5785,"Nov 21, 14",0.6151735059957094
2014-11-24,116.85,118.77,116.62,118.625,47450824,47450824,2.155,1.85,117.9057,"Nov 24, 14",0.6450584455116427
2014-11-25,119.07,119.75,117.45,117.6,68840440,68840440,-1.025,-0.864,118.5746,"Nov 25, 14",0.6308440311247138
2014-11-26,117.94,119.1,117.83,119,40831886,40831886,1.4,1.19,118.6742,"Nov 26, 14",0.6502588410190557
2014-11-28,119.27,119.4,118.05,118.93,24814402,24814402,-0.07,-0.059,118.7742,"Nov 28, 14",0.6492881005243387
2014-12-01,118.81,119.25,111.27,115.07,83814037,83814037,-3.86,-3.246,115.5731,"Dec 1, 14",0.5957586961013674
2014-12-02,113.5,115.75,112.75,114.63,59348940,59348940,-0.44,-0.382,114.5632,"Dec 2, 14",0.5896568987060029
2014-12-03,115.75,116.35,115.11,115.93,43063440,43063440,1.3,1.134,115.7655,"Dec 3, 14",0.6076849364650349
2014-12-04,115.77,117.2,115.29,115.49,42155776,42155776,-0.44,-0.38,116.1009,"Dec 4, 14",0.6015831390696701
2014-12-05,115.99,116.08,114.64,115,38318895,38318895,-0.49,-0.424,115.4354,"Dec 5, 14",0.5947879556066505
2014-12-08,114.1,114.648,111.62,112.4,57664850,57664850,-2.6,-2.261,112.9058,"Dec 8, 14",0.5587318800885872
2014-12-09,110.19,114.3,109.35,114.12,60208036,60208036,1.72,1.53,112.051,"Dec 9, 14",0.5825843608159214
2014-12-10,114.41,114.85,111.54,111.95,44565318,44565318,-2.17,-1.902,112.9092,"Dec 10, 14",0.5524914054796916
2014-12-11,112.26,113.8,111.34,111.62,41471578,41471578,-0.33,-0.295,112.7451,"Dec 11, 14",0.5479150574331682
2014-12-12,110.46,111.87,109.58,109.73,56028138,56028138,-1.89,-1.693,110.458,"Dec 12, 14",0.5217050640758066
2014-12-15,110.7,111.6,106.35,108.225,67218082,67218082,-1.505,-1.372,109.0581,"Dec 15, 14",0.500834143439389
2014-12-16,106.37,110.16,106.26,106.745,60790733,60790733,-1.48,-1.368,107.9335,"Dec 16, 14",0.4803099158367993
2014-12-17,107.12,109.84,106.82,109.41,53411773,53411773,2.665,2.497,108.1912,"Dec 17, 14",0.5172673932428141
2014-12-18,111.87,112.65,110.66,112.65,59006218,59006218,3.24,2.961,111.6931,"Dec 18, 14",0.5621988104268625
2014-12-19,112.26,113.24,111.66,111.78,88429770,88429770,-0.87,-0.772,112.1211,"Dec 19, 14",0.5501338928496643
2014-12-22,112.16,113.49,111.97,112.94,45167549,45167549,1.16,1.038,112.8162,"Dec 22, 14",0.5662204496192618
2014-12-23,113.23,113.33,112.46,112.54,26028419,26028419,-0.4,-0.354,112.7742,"Dec 23, 14",0.5606733610780213
2014-12-24,112.58,112.71,112.01,112.01,14479611,14479611,-0.53,-0.471,112.1758,"Dec 24, 14",0.5533234687608777
2014-12-26,112.1,114.52,112.01,113.99,33720951,33720951,1.98,1.768,113.573,"Dec 26, 14",0.5807815570400181
